temp_C,time_min,mass_loss
133.01801,10.12333,-1.06563
133.034,10.125,-1.06573
133.05099,10.12667,-1.06573
133.06599,10.12833,-1.06573
133.086,10.13,-1.06573
133.10201,10.13167,-1.06583
133.117,10.13333,-1.06582
133.134,10.135,-1.06582
133.15199,10.13667,-1.06582
133.166,10.13833,-1.06592
133.185,10.14,-1.06592
133.202,10.14167,-1.06592
133.217,10.14333,-1.06592
133.23599,10.145,-1.06612
133.25301,10.14667,-1.06611
133.269,10.14833,-1.06611
133.286,10.15,-1.06611
133.30099,10.15167,-1.0663
133.317,10.15333,-1.0663
133.33299,10.155,-1.0663
133.35001,10.15667,-1.0663
133.366,10.15833,-1.06639
133.384,10.16,-1.06639
133.399,10.16167,-1.06639
133.416,10.16333,-1.06639
133.43401,10.165,-1.06659
133.451,10.16667,-1.06659
133.468,10.16833,-1.06659
133.485,10.17,-1.06659
133.502,10.17167,-1.06669
133.517,10.17333,-1.06668
133.534,10.175,-1.06668
133.55,10.17667,-1.06668
133.567,10.17833,-1.06688
133.584,10.18,-1.06687
133.601,10.18167,-1.06687
133.616,10.18333,-1.06687
133.634,10.185,-1.06707
133.651,10.18667,-1.06707
133.66701,10.18833,-1.06707
133.686,10.19,-1.06707
133.702,10.19167,-1.06716
133.717,10.19333,-1.06716
133.73199,10.195,-1.06716
133.74899,10.19667,-1.06716
133.767,10.19833,-1.06735
133.784,10.2,-1.06735
133.8,10.20167,-1.06735
133.815,10.20333,-1.06735
133.832,10.205,-1.06754
133.849,10.20667,-1.06754
133.86501,10.20833,-1.06754
133.881,10.21,-1.06754
133.89799,10.21167,-1.06764
133.918,10.21333,-1.06764
133.93401,10.215,-1.06764
133.953,10.21667,-1.06764
133.967,10.21833,-1.06774
133.98399,10.22,-1.06774
134.002,10.22167,-1.06774
134.01801,10.22333,-1.06773
134.033,10.225,-1.06803
134.049,10.22667,-1.06803
134.06599,10.22833,-1.06803
134.084,10.23,-1.06803
134.103,10.23167,-1.06813
134.119,10.23333,-1.06813
134.13499,10.235,-1.06813
134.15199,10.23667,-1.06813
134.16901,10.23833,-1.06832
134.186,10.24,-1.06832
134.201,10.24167,-1.06832
134.218,10.24333,-1.06832
134.235,10.245,-1.06851
134.25,10.24667,-1.06851
134.267,10.24833,-1.06851
134.284,10.25,-1.06851
134.3,10.25167,-1.06861
134.317,10.25333,-1.0686
134.33501,10.255,-1.0686
134.351,10.25667,-1.0686
134.368,10.25833,-1.0688
134.384,10.26,-1.0688
134.401,10.26167,-1.0688
134.418,10.26333,-1.06879
134.431,10.265,-1.06899
134.45,10.26667,-1.06899
134.47,10.26833,-1.06899
134.485,10.27,-1.06899
134.502,10.27167,-1.06909
134.52,10.27333,-1.06908
134.534,10.275,-1.06908
134.548,10.27667,-1.06908
134.56599,10.27833,-1.06927
134.58299,10.28,-1.06927
134.599,10.28167,-1.06927
134.61501,10.28333,-1.06927
134.632,10.285,-1.06947
134.64799,10.28667,-1.06947
134.66701,10.28833,-1.06947
134.68401,10.29,-1.06946
134.7,10.29167,-1.06956
134.717,10.29333,-1.06956
134.73399,10.295,-1.06956
134.74899,10.29667,-1.06956
134.76401,10.29833,-1.06966
134.784,10.3,-1.06965
134.8,10.30167,-1.06965
134.817,10.30333,-1.06965
134.834,10.305,-1.06995
134.851,10.30667,-1.06995
134.868,10.30833,-1.06995
134.886,10.31,-1.06995
134.90199,10.31167,-1.07005
134.918,10.31333,-1.07005
134.93401,10.315,-1.07005
134.951,10.31667,-1.07004
134.97,10.31833,-1.07014
134.985,10.32,-1.07014
135,10.32167,-1.07013
135.01601,10.32333,-1.07013
135.032,10.325,-1.07023
135.05,10.32667,-1.07023
135.067,10.32833,-1.07023
135.08299,10.33,-1.07022
135.101,10.33167,-1.07042
135.117,10.33333,-1.07042
135.132,10.335,-1.07042
135.149,10.33667,-1.07042
135.16701,10.33833,-1.07051
135.183,10.34,-1.07051
135.19901,10.34167,-1.07051
135.217,10.34333,-1.07051
135.233,10.345,-1.07061
135.24699,10.34667,-1.07061
135.265,10.34833,-1.0706
135.284,10.35,-1.0706
135.30099,10.35167,-1.0707
135.317,10.35333,-1.0707
135.332,10.355,-1.0707
135.347,10.35667,-1.07069
135.366,10.35833,-1.07089
135.382,10.36,-1.07089
135.399,10.36167,-1.07089
135.416,10.36333,-1.07089
135.43401,10.365,-1.07099
135.45,10.36667,-1.07099
135.465,10.36833,-1.07098
135.483,10.37,-1.07098
135.49899,10.37167,-1.07108
135.513,10.37333,-1.07107
135.53101,10.375,-1.07107
135.548,10.37667,-1.07107
135.567,10.37833,-1.07117
135.58299,10.38,-1.07117
135.60001,10.38167,-1.07117
135.61501,10.38333,-1.07117
135.632,10.385,-1.07147
135.64999,10.38667,-1.07147
135.66701,10.38833,-1.07147
135.685,10.39,-1.07146
135.7,10.39167,-1.07156
135.715,10.39333,-1.07156
135.73,10.395,-1.07155
135.74699,10.39667,-1.07155
135.765,10.39833,-1.07165
135.783,10.4,-1.07165
135.799,10.40167,-1.07165
135.815,10.40333,-1.07165
135.83299,10.405,-1.07185
135.85001,10.40667,-1.07184
135.866,10.40833,-1.07184
135.881,10.41,-1.07184
135.89799,10.41167,-1.07194
135.91701,10.41333,-1.07194
135.933,10.415,-1.07194
135.94901,10.41667,-1.07194
135.966,10.41833,-1.07203
135.983,10.42,-1.07203
135.998,10.42167,-1.07203
136.015,10.42333,-1.07203
136.034,10.425,-1.07232
136.05,10.42667,-1.07232
136.064,10.42833,-1.07232
136.08099,10.43,-1.07231
136.09399,10.43167,-1.07241
136.112,10.43333,-1.07241
136.131,10.435,-1.07241
136.149,10.43667,-1.07241
136.164,10.43833,-1.07251
136.18201,10.44,-1.07251
136.19901,10.44167,-1.07251
136.217,10.44333,-1.07251
136.23399,10.445,-1.07261
136.25101,10.44667,-1.07261
136.26601,10.44833,-1.07261
136.283,10.45,-1.0726
136.299,10.45167,-1.0728
136.315,10.45333,-1.0728
136.33099,10.455,-1.07279
136.34801,10.45667,-1.07279
136.36501,10.45833,-1.07289
136.383,10.46,-1.07289
136.399,10.46167,-1.07289
136.41499,10.46333,-1.07308
136.42999,10.465,-1.07308
136.44901,10.46667,-1.07308
136.465,10.46833,-1.07308
136.48199,10.47,-1.07328
136.498,10.47167,-1.07328
136.515,10.47333,-1.07328
136.532,10.475,-1.07328
136.55,10.47667,-1.07338
136.567,10.47833,-1.07337
136.582,10.48,-1.07337
136.599,10.48167,-1.07337
136.616,10.48333,-1.07347
136.632,10.485,-1.07347
136.64999,10.48667,-1.07347
136.666,10.48833,-1.07347
136.68401,10.49,-1.07356
136.701,10.49167,-1.07356
136.717,10.49333,-1.07356
136.733,10.495,-1.07356
136.74699,10.49667,-1.07375
136.765,10.49833,-1.07375
136.783,10.5,-1.07375
136.8,10.50167,-1.07374
136.815,10.50333,-1.07384
136.83,10.505,-1.07384
136.847,10.50667,-1.07384
136.86301,10.50833,-1.07384
136.882,10.51,-1.07404
136.89999,10.51167,-1.07403
136.91499,10.51333,-1.07403
136.931,10.515,-1.07403
136.94901,10.51667,-1.07423
136.965,10.51833,-1.07423
136.98199,10.52,-1.07423
136.99899,10.52167,-1.07422
137.015,10.52333,-1.07432
137.03101,10.525,-1.07432
137.048,10.52667,-1.07432
137.06599,10.52833,-1.07432
137.08299,10.53,-1.07442
137.10001,10.53167,-1.07442
137.117,10.53333,-1.07442
137.134,10.535,-1.07442
137.14999,10.53667,-1.07452
137.168,10.53833,-1.07451
137.18401,10.54,-1.07451
137.2,10.54167,-1.07451
137.216,10.54333,-1.0748
137.23199,10.545,-1.0748
137.248,10.54667,-1.0748
137.26401,10.54833,-1.07479
137.28101,10.55,-1.07489
137.297,10.55167,-1.07489
137.315,10.55333,-1.07489
137.334,10.555,-1.07489
137.34801,10.55667,-1.07519
137.36501,10.55833,-1.07519
137.383,10.56,-1.07519
137.399,10.56167,-1.07519
137.41499,10.56333,-1.07529
137.43401,10.565,-1.07529
137.45,10.56667,-1.07528
137.468,10.56833,-1.07528
137.48399,10.57,-1.07538
137.5,10.57167,-1.07538
137.517,10.57333,-1.07538
137.533,10.575,-1.07538
137.55,10.57667,-1.07547
137.567,10.57833,-1.07547
137.584,10.58,-1.07547
137.60001,10.58167,-1.07547
137.618,10.58333,-1.07577
137.634,10.585,-1.07577
137.64999,10.58667,-1.07576
137.66901,10.58833,-1.07576
137.685,10.59,-1.07586
137.698,10.59167,-1.07586
137.717,10.59333,-1.07586
137.73399,10.595,-1.07585
137.752,10.59667,-1.07615
137.767,10.59833,-1.07615
137.784,10.6,-1.07615
137.802,10.60167,-1.07615
137.821,10.60333,-1.07625
137.836,10.605,-1.07625
137.851,10.60667,-1.07624
137.867,10.60833,-1.07624
137.884,10.61,-1.07634
137.899,10.61167,-1.07633
137.91701,10.61333,-1.07633
137.93401,10.615,-1.07633
137.951,10.61667,-1.07643
137.968,10.61833,-1.07643
137.985,10.62,-1.07643
137.998,10.62167,-1.07643
138.017,10.62333,-1.07672
138.035,10.625,-1.07672
138.05299,10.62667,-1.07672
138.07001,10.62833,-1.07672
138.086,10.63,-1.07682
138.10001,10.63167,-1.07682
138.119,10.63333,-1.07682
138.13699,10.635,-1.07681
138.151,10.63667,-1.07711
138.16901,10.63833,-1.07711
138.185,10.64,-1.07711
138.202,10.64167,-1.07711
138.22,10.64333,-1.07721
138.23599,10.645,-1.0772
138.25301,10.64667,-1.0772
138.26801,10.64833,-1.07719
138.283,10.65,-1.07729
138.299,10.65167,-1.07729
138.317,10.65333,-1.07729
138.334,10.655,-1.07728
138.35001,10.65667,-1.07738
138.367,10.65833,-1.07739
138.384,10.66,-1.07739
138.40401,10.66167,-1.07739
138.42101,10.66333,-1.07768
138.437,10.665,-1.07768
138.452,10.66667,-1.07768
138.468,10.66833,-1.07767
138.48599,10.67,-1.07777
138.50101,10.67167,-1.07777
138.51601,10.67333,-1.07777
138.535,10.675,-1.07776
138.55099,10.67667,-1.07806
138.56799,10.67833,-1.07806
138.58501,10.68,-1.07806
138.601,10.68167,-1.07806
138.618,10.68333,-1.07816
138.63499,10.685,-1.07815
138.651,10.68667,-1.07815
138.66901,10.68833,-1.07815
138.685,10.69,-1.07825
138.702,10.69167,-1.07825
138.717,10.69333,-1.07824
138.73399,10.695,-1.07824
138.752,10.69667,-1.07834
138.769,10.69833,-1.07834
138.786,10.7,-1.07834
138.802,10.70167,-1.07834
138.81799,10.70333,-1.07863
138.83501,10.705,-1.07863
138.85201,10.70667,-1.07863
138.867,10.70833,-1.07863
138.88499,10.71,-1.07883
138.901,10.71167,-1.07883
138.91901,10.71333,-1.07882
138.937,10.715,-1.07882
138.952,10.71667,-1.07902
138.967,10.71833,-1.07901
138.98399,10.72,-1.07901
139.00101,10.72167,-1.07901
139.01601,10.72333,-1.07911
139.033,10.725,-1.0791
139.05099,10.72667,-1.0791
139.067,10.72833,-1.0791
139.08299,10.73,-1.0792
139.099,10.73167,-1.0792
139.118,10.73333,-1.07919
139.13499,10.735,-1.07919
139.14999,10.73667,-1.07949
139.166,10.73833,-1.07949
139.183,10.74,-1.07949
139.201,10.74167,-1.07949
139.21899,10.74333,-1.07959
139.237,10.745,-1.07959
139.254,10.74667,-1.07959
139.269,10.74833,-1.07959
139.286,10.75,-1.07968
139.302,10.75167,-1.07968
139.319,10.75333,-1.07968
139.33501,10.755,-1.07968
139.351,10.75667,-1.07998
139.369,10.75833,-1.07997
139.38499,10.76,-1.07997
139.403,10.76167,-1.07997
139.42,10.76333,-1.08007
139.43401,10.765,-1.08007
139.453,10.76667,-1.08006
139.468,10.76833,-1.08006
139.48399,10.77,-1.08026
139.502,10.77167,-1.08026
139.519,10.77333,-1.08026
139.535,10.775,-1.08025
139.552,10.77667,-1.08045
139.569,10.77833,-1.08045
139.586,10.78,-1.08055
139.60201,10.78167,-1.08055
139.621,10.78333,-1.08065
139.638,10.785,-1.08065
139.65401,10.78667,-1.08065
139.66901,10.78833,-1.08064
139.687,10.79,-1.08094
139.703,10.79167,-1.08094
139.71899,10.79333,-1.08093
139.735,10.795,-1.08093
139.75101,10.79667,-1.08103
139.769,10.79833,-1.08103
139.78799,10.8,-1.08103
139.804,10.80167,-1.08103
139.82201,10.80333,-1.08123
139.83701,10.805,-1.08123
139.854,10.80667,-1.08123
139.87199,10.80833,-1.08122
139.888,10.81,-1.08142
139.90401,10.81167,-1.08152
139.92101,10.81333,-1.08152
139.938,10.815,-1.08152
139.95399,10.81667,-1.08161
139.97099,10.81833,-1.08161
139.987,10.82,-1.08171
140.00301,10.82167,-1.0817
140.02,10.82333,-1.0819
140.036,10.825,-1.0819
140.05299,10.82667,-1.0819
140.069,10.82833,-1.08189
140.088,10.83,-1.08209
140.103,10.83167,-1.08209
140.118,10.83333,-1.08209
140.13499,10.835,-1.08209
140.153,10.83667,-1.08218
140.17,10.83833,-1.08218
140.188,10.84,-1.08238
140.20399,10.84167,-1.08238
140.21899,10.84333,-1.08248
140.23801,10.845,-1.08248
140.256,10.84667,-1.08258
140.27299,10.84833,-1.08258
140.289,10.85,-1.08268
140.30701,10.85167,-1.08288
140.323,10.85333,-1.08288
140.33701,10.855,-1.08287
140.356,10.85667,-1.08297
140.37399,10.85833,-1.08297
140.39,10.86,-1.08317
140.40601,10.86167,-1.08316
140.42101,10.86333,-1.08336
140.436,10.865,-1.08336
140.455,10.86667,-1.08346
140.472,10.86833,-1.08345
140.489,10.87,-1.08365
140.506,10.87167,-1.08365
140.522,10.87333,-1.08385
140.539,10.875,-1.08384
140.554,10.87667,-1.08394
140.57001,10.87833,-1.08394
140.588,10.88,-1.08404
140.603,10.88167,-1.08404
140.621,10.88333,-1.08434
140.64,10.885,-1.08433
140.65601,10.88667,-1.08443
140.673,10.88833,-1.08443
140.689,10.89,-1.08453
140.70399,10.89167,-1.08452
140.72,10.89333,-1.08462
140.73801,10.895,-1.08462
140.754,10.89667,-1.08482
140.77,10.89833,-1.08481
140.787,10.9,-1.08501
140.806,10.90167,-1.08501
140.821,10.90333,-1.08511
140.839,10.905,-1.08511
140.854,10.90667,-1.0853
140.869,10.90833,-1.0854
140.888,10.91,-1.0854
140.903,10.91167,-1.0855
140.92101,10.91333,-1.0855
140.938,10.915,-1.08559
140.95399,10.91667,-1.08559
140.97099,10.91833,-1.08579
140.98801,10.92,-1.08579
141.005,10.92167,-1.08589
141.024,10.92333,-1.08589
141.03999,10.925,-1.08599
141.05499,10.92667,-1.08599
141.073,10.92833,-1.08608
141.089,10.93,-1.08608
141.10699,10.93167,-1.08628
141.12199,10.93333,-1.08628
141.13699,10.935,-1.08628
141.15401,10.93667,-1.08627
141.174,10.93833,-1.08647
141.19099,10.94,-1.08647
141.207,10.94167,-1.08657
141.224,10.94333,-1.08656
141.237,10.945,-1.08676
141.254,10.94667,-1.08676
141.271,10.94833,-1.08685
141.28799,10.95,-1.08685
141.30499,10.95167,-1.08695
141.32201,10.95333,-1.08695
141.338,10.955,-1.08694
141.353,10.95667,-1.08694
141.369,10.95833,-1.08704
141.38699,10.96,-1.08704
141.40401,10.96167,-1.08704
141.422,10.96333,-1.08704
141.439,10.965,-1.08734
141.455,10.96667,-1.08733
141.47,10.96833,-1.08743
141.48801,10.97,-1.08743
141.506,10.97167,-1.08753
141.522,10.97333,-1.08753
141.539,10.975,-1.08773
141.55701,10.97667,-1.08773
141.573,10.97833,-1.08772
141.589,10.98,-1.08772
141.604,10.98167,-1.08782
141.621,10.98333,-1.08781
141.638,10.985,-1.08781
141.655,10.98667,-1.08781
141.67,10.98833,-1.088
141.687,10.99,-1.088
141.703,10.99167,-1.088
141.72099,10.99333,-1.088
141.73801,10.995,-1.0882
141.756,10.99667,-1.0882
141.772,10.99833,-1.0883
141.78799,11,-1.08829
141.804,11.00167,-1.08839
141.82001,11.00333,-1.08839
141.838,11.005,-1.08838
141.854,11.00667,-1.08838
141.869,11.00833,-1.08868
141.888,11.01,-1.08868
141.905,11.01167,-1.08868
141.922,11.01333,-1.08868
141.938,11.015,-1.08878
141.95599,11.01667,-1.08878
141.972,11.01833,-1.08877
141.987,11.02,-1.08877
142.005,11.02167,-1.08887
142.021,11.02333,-1.08887
142.03999,11.025,-1.08887
142.05701,11.02667,-1.08887
142.07401,11.02833,-1.08916
142.088,11.03,-1.08916
142.105,11.03167,-1.08916
142.12199,11.03333,-1.08916
142.13901,11.035,-1.08926
142.15601,11.03667,-1.08926
142.173,11.03833,-1.08926
142.19,11.04,-1.08925
142.20599,11.04167,-1.08945
142.22501,11.04333,-1.08945
142.24001,11.045,-1.08945
142.257,11.04667,-1.08945
142.276,11.04833,-1.08965
142.291,11.05,-1.08964
142.306,11.05167,-1.08964
142.323,11.05333,-1.08964
142.341,11.055,-1.08984
142.356,11.05667,-1.08983
142.37199,11.05833,-1.08983
142.39101,11.06,-1.08983
142.409,11.06167,-1.08993
142.424,11.06333,-1.08993
142.44,11.065,-1.08993
142.45799,11.06667,-1.08993
142.47501,11.06833,-1.09012
142.491,11.07,-1.09012
142.508,11.07167,-1.09012
142.526,11.07333,-1.09012
142.54401,11.075,-1.09032
142.558,11.07667,-1.09031
142.57201,11.07833,-1.09031
142.592,11.08,-1.0903
142.608,11.08167,-1.0906
142.621,11.08333,-1.0906
142.63901,11.085,-1.09059
142.65601,11.08667,-1.09059
142.672,11.08833,-1.09069
142.69,11.09,-1.09069
142.70599,11.09167,-1.09069
142.72301,11.09333,-1.09069
142.742,11.095,-1.09079
142.758,11.09667,-1.09079
142.774,11.09833,-1.09079
142.793,11.1,-1.09078
142.808,11.10167,-1.09108
142.82401,11.10333,-1.09108
142.843,11.105,-1.09108
142.85899,11.10667,-1.09108
142.877,11.10833,-1.09118
142.892,11.11,-1.09118
142.909,11.11167,-1.09117
142.927,11.11333,-1.09117
142.94299,11.115,-1.09137
142.959,11.11667,-1.09137
142.97501,11.11833,-1.09136
142.992,11.12,-1.09136
143.009,11.12167,-1.09156
143.02499,11.12333,-1.09155
143.039,11.125,-1.09155
143.05901,11.12667,-1.09155
143.077,11.12833,-1.09165
143.093,11.13,-1.09165
143.10899,11.13167,-1.09165
143.12801,11.13333,-1.09165
143.144,11.135,-1.09184
143.159,11.13667,-1.09184
143.174,11.13833,-1.09183
143.19099,11.14,-1.09183
143.20799,11.14167,-1.09203
143.22301,11.14333,-1.09203
143.242,11.145,-1.09202
143.259,11.14667,-1.09202
143.274,11.14833,-1.09212
143.289,11.15,-1.09212
143.306,11.15167,-1.09212
143.325,11.15333,-1.09211
143.34399,11.155,-1.09231
143.358,11.15667,-1.09231
143.37399,11.15833,-1.09231
143.39101,11.16,-1.09231
143.41,11.16167,-1.09251
143.425,11.16333,-1.09251
143.442,11.165,-1.0925
143.459,11.16667,-1.0925
143.47501,11.16833,-1.0927
143.493,11.17,-1.0927
143.509,11.17167,-1.09269
143.52499,11.17333,-1.09269
143.54201,11.175,-1.09279
143.558,11.17667,-1.09279
143.57401,11.17833,-1.09279
143.593,11.18,-1.09279
143.61099,11.18167,-1.09299
143.627,11.18333,-1.09299
143.644,11.185,-1.09298
143.659,11.18667,-1.09298
143.67599,11.18833,-1.09318
143.694,11.19,-1.09318
143.711,11.19167,-1.09317
143.72501,11.19333,-1.09317
143.743,11.195,-1.09327
143.759,11.19667,-1.09326
143.774,11.19833,-1.09326
143.79201,11.2,-1.09326
143.80901,11.20167,-1.09356
143.827,11.20333,-1.09355
143.842,11.205,-1.09355
143.858,11.20667,-1.09355
143.875,11.20833,-1.09365
143.89101,11.21,-1.09364
143.908,11.21167,-1.09364
143.927,11.21333,-1.09364
143.94099,11.215,-1.09394
143.95799,11.21667,-1.09394
143.974,11.21833,-1.09393
143.992,11.22,-1.09393
144.008,11.22167,-1.09403
144.02499,11.22333,-1.09403
144.04401,11.225,-1.09403
144.06,11.22667,-1.09403
144.078,11.22833,-1.09413
144.093,11.23,-1.09413
144.11,11.23167,-1.09422
144.125,11.23333,-1.09422
144.14301,11.235,-1.09422
144.16,11.23667,-1.09422
144.177,11.23833,-1.09451
144.192,11.24,-1.09451
144.209,11.24167,-1.09451
144.226,11.24333,-1.09451
144.242,11.245,-1.09471
144.25999,11.24667,-1.09471
144.278,11.24833,-1.0947
144.295,11.25,-1.0947
144.311,11.25167,-1.0949
144.326,11.25333,-1.0949
144.342,11.255,-1.09489
144.36,11.25667,-1.09489
144.375,11.25833,-1.09508
144.392,11.26,-1.09508
144.407,11.26167,-1.09508
144.423,11.26333,-1.09508
144.44299,11.265,-1.09518
144.459,11.26667,-1.09518
144.47501,11.26833,-1.09537
144.494,11.27,-1.09537
144.509,11.27167,-1.09547
144.526,11.27333,-1.09547
144.54401,11.275,-1.09557
144.56,11.27667,-1.09556
144.576,11.27833,-1.09566
144.591,11.28,-1.09566
144.60899,11.28167,-1.09586
144.62601,11.28333,-1.09586
144.642,11.285,-1.09595
144.661,11.28667,-1.09595
144.677,11.28833,-1.09605
144.69099,11.29,-1.09605
144.709,11.29167,-1.09615
144.728,11.29333,-1.09615
144.743,11.295,-1.09634
144.759,11.29667,-1.09634
144.77699,11.29833,-1.09654
144.79401,11.3,-1.09654
144.80901,11.30167,-1.09663
144.825,11.30333,-1.09663
144.841,11.305,-1.09683
144.85899,11.30667,-1.09683
144.877,11.30833,-1.09693
144.89301,11.31,-1.09693
144.911,11.31167,-1.09712
144.927,11.31333,-1.09732
144.94299,11.315,-1.09732
144.961,11.31667,-1.09732
144.976,11.31833,-1.09742
144.994,11.32,-1.09751
145.011,11.32167,-1.09751
145.026,11.32333,-1.09751
145.04401,11.325,-1.09781
145.061,11.32667,-1.0978
145.076,11.32833,-1.0979
145.09,11.33,-1.09789
145.10699,11.33167,-1.09809
145.127,11.33333,-1.09829
145.142,11.335,-1.09829
145.159,11.33667,-1.09829
145.175,11.33833,-1.09839
145.19299,11.34,-1.09839
145.21001,11.34167,-1.09859
145.226,11.34333,-1.09859
145.246,11.345,-1.09878
145.261,11.34667,-1.09878
145.27901,11.34833,-1.09888
145.29401,11.35,-1.09888
145.30901,11.35167,-1.09907
145.325,11.35333,-1.09927
145.342,11.355,-1.09927
145.36,11.35667,-1.09937
145.377,11.35833,-1.09936
145.394,11.36,-1.09956
145.41,11.36167,-1.09956
145.427,11.36333,-1.09976
145.44299,11.365,-1.09976
145.459,11.36667,-1.09985
145.476,11.36833,-1.09985
145.495,11.37,-1.09985
145.50999,11.37167,-1.09995
145.526,11.37333,-1.10024
145.54401,11.375,-1.10024
145.558,11.37667,-1.10034
145.576,11.37833,-1.10034
145.592,11.38,-1.10043
145.60899,11.38167,-1.10043
145.62601,11.38333,-1.10053
145.642,11.385,-1.10053
145.66,11.38667,-1.10073
145.677,11.38833,-1.10073
145.69299,11.39,-1.10092
145.71001,11.39167,-1.10092
145.72701,11.39333,-1.10102
145.744,11.395,-1.10102
145.75999,11.39667,-1.10121
145.77499,11.39833,-1.10121
145.79201,11.4,-1.10131
145.808,11.40167,-1.1013
145.826,11.40333,-1.1014
145.841,11.405,-1.1014
145.858,11.40667,-1.1015
145.875,11.40833,-1.1015
145.89301,11.41,-1.1017
145.91,11.41167,-1.10169
145.925,11.41333,-1.10179
145.942,11.415,-1.10179
145.95799,11.41667,-1.10188
145.974,11.41833,-1.10188
145.991,11.42,-1.10198
146.008,11.42167,-1.10198
146.026,11.42333,-1.10198
146.041,11.425,-1.10198
146.05901,11.42667,-1.10227
146.076,11.42833,-1.10227
146.092,11.43,-1.10237
146.10899,11.43167,-1.10237
146.12601,11.43333,-1.10247
146.142,11.435,-1.10247
146.16,11.43667,-1.10246
146.175,11.43833,-1.10246
146.192,11.44,-1.10276
146.209,11.44167,-1.10276
146.22501,11.44333,-1.10275
146.242,11.445,-1.10275
146.258,11.44667,-1.10285
146.274,11.44833,-1.10285
146.291,11.45,-1.10284
146.30901,11.45167,-1.10284
146.326,11.45333,-1.10314
146.342,11.455,-1.10314
146.35899,11.45667,-1.10313
146.373,11.45833,-1.10313
146.39,11.46,-1.10323
146.408,11.46167,-1.10323
146.424,11.46333,-1.10333
146.44099,11.465,-1.10332
146.45799,11.46667,-1.10342
146.474,11.46833,-1.10342
146.492,11.47,-1.10342
146.511,11.47167,-1.10342
146.528,11.47333,-1.10372
146.543,11.475,-1.10372
146.558,11.47667,-1.10371
146.575,11.47833,-1.10371
146.592,11.48,-1.10391
146.60899,11.48167,-1.10391
146.62601,11.48333,-1.10391
146.642,11.485,-1.1039
146.659,11.48667,-1.1041
146.677,11.48833,-1.1041
146.692,11.49,-1.1041
146.70799,11.49167,-1.10409
146.726,11.49333,-1.10429
146.742,11.495,-1.10429
146.757,11.49667,-1.10438
146.774,11.49833,-1.10438
146.78999,11.5,-1.10458
146.806,11.50167,-1.10458
146.825,11.50333,-1.10468
146.842,11.505,-1.10468
146.85899,11.50667,-1.10477
146.87601,11.50833,-1.10477
146.89,11.51,-1.10487
146.907,11.51167,-1.10486
146.925,11.51333,-1.10506
146.94,11.515,-1.10506
146.957,11.51667,-1.10515
146.97301,11.51833,-1.10515
146.989,11.52,-1.10525
147.005,11.52167,-1.10525
147.02299,11.52333,-1.10534
147.039,11.525,-1.10534
147.056,11.52667,-1.10554
147.07401,11.52833,-1.10554
147.089,11.53,-1.10564
147.105,11.53167,-1.10563
147.121,11.53333,-1.10573
147.13901,11.535,-1.10573
147.157,11.53667,-1.10603
147.175,11.53833,-1.10603
147.19,11.54,-1.10613
147.20599,11.54167,-1.10612
147.22301,11.54333,-1.10622
147.239,11.545,-1.10622
147.255,11.54667,-1.10632
147.27299,11.54833,-1.10632
147.291,11.55,-1.10652
147.30701,11.55167,-1.10652
147.323,11.55333,-1.10661
147.341,11.555,-1.10661
147.358,11.55667,-1.10671
